"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1762488";"";"None";"482.92";"1";"5.19";"15";"CCn1c(CN2C(=O)COc3ccc(C(F)(F)F)cc32)nnc1SCc1ccc(Cl)cc1";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"13.67";"0.28";"1.41";"10.96";"0";"CHEMBL1763178";"Inhibition of human SGLT2 expressed in CHO cells assessed as inhibition of [14C]-alpha-methyl-D-glucopyranoside transport after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1759842";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"0.25"
"CHEMBL3978680";"";"None";"406.48";"0";"0.69";"Ref Ex 39";"Cc1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccc(CC(C)C)cc1";"IC50";"'='";"346.0";"nM";"6.46";"";"";"UO_0000065";"15.89";"0.30";"5.77";"5.05";"0";"CHEMBL3880763";"Inhibition of human SGLT2 expressed in COS7 cells assessed as reduction in uptake of methyl-alpha-D-(U-14C)glucopyranoside incubated for 2 hrs by microplate scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880397";"38";"SureChEMBL Patent Bioactivity Data";"";"2004";"CHEMBL3307648";"";"";"";"346.0"
"CHEMBL1672799";"";"None";"455.95";"0";"1.42";"14ab";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ncc(-c4nncs4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"17.23";"0.37";"6.43";"6.10";"0";"CHEMBL1680964";"Inhibition of human SGLT2 expressed in CHO cells assessed as [14C]-alpha-methyl-D-glucopyranoside uptake after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671843";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"14.0"
"CHEMBL1672811";"";"None";"428.47";"0";"1.38";"15j";"N#Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ncc(-c2ccco2)s1";"IC50";"'='";"36.7";"nM";"7.43";"";"";"UO_0000065";"17.35";"0.34";"6.06";"5.31";"0";"CHEMBL1680964";"Inhibition of human SGLT2 expressed in CHO cells assessed as [14C]-alpha-methyl-D-glucopyranoside uptake after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671843";"1";"Scientific Literature";"ACS Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"36.7"
"CHEMBL592189";"";"None";"394.49";"0";"0.94";"32";"CC(C)(C)c1nnc(Cc2cccc(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)s1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"10000.0"
"CHEMBL591714";"";"None";"428.94";"0";"1.64";"43";"CCCCc1nnc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)s1";"IC50";"'='";"379.0";"nM";"6.42";"";"";"UO_0000065";"14.97";"0.31";"4.78";"5.54";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"379.0"
"CHEMBL591738";"";"None";"402.86";"0";"0.31";"46";"COc1nnc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)s1";"IC50";"'='";"146.0";"nM";"6.84";"";"";"UO_0000065";"16.97";"0.36";"6.53";"5.46";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"146.0"
"CHEMBL590514";"";"None";"463.94";"0";"1.67";"55";"Cc1ccc(-c2nnc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)s2)cn1";"IC50";"'='";"97.4";"nM";"7.01";"";"";"UO_0000065";"15.11";"0.31";"5.34";"5.44";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"97.4"
"CHEMBL589300";"";"None";"499.98";"0";"2.51";"57";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nnc(-c4cc5ccccc5cn4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"81.6";"nM";"7.09";"";"";"UO_0000065";"14.18";"0.28";"4.58";"5.50";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"81.6"
"CHEMBL592686";"";"None";"451.93";"0";"1.30";"68";"Cn1cccc1-c1nnc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)s1";"IC50";"'='";"119.0";"nM";"6.92";"";"";"UO_0000065";"15.32";"0.32";"5.62";"5.73";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"119.0"
"CHEMBL3288740";"";"None";"435.86";"0";"0.02";"5d";"Cc1ccc2nn(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)c(=O)n2c1";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"15.88";"0.32";"6.90";"5.35";"0";"CHEMBL3292468";"Inhibition of human SGLT2 expressed in CHOK1 cells assessed as inhibition of [14C]-AMG uptake after 3 hrs by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286323";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3307512";"";"";"";"120.0"
"CHEMBL3288747";"";"None";"451.86";"0";"-0.28";"5k";"COc1ccn2c(=O)n(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)nc2c1";"IC50";"'='";"5478.0";"nM";"5.26";"";"";"UO_0000065";"11.64";"0.23";"5.54";"3.79";"0";"CHEMBL3292468";"Inhibition of human SGLT2 expressed in CHOK1 cells assessed as inhibition of [14C]-AMG uptake after 3 hrs by microbeta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286323";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3307512";"";"";"";"5478.0"
"CHEMBL567572";"";"None";"422.86";"0";"2.10";"17";"CCOc1ccc(C(=O)c2cc([C@@H]3O[C@@H](OC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.55";"0.33";"4.90";"6.64";"0";"CHEMBL1040741";"Inhibition of human SGLT2 expressed in HEK293 cells assessed as inhibition of [14C]alpha-methylglucopyranoside uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156071";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3307715";"";"";"";"100.0"
"CHEMBL591937";"";"None";"454.98";"0";"2.34";"35";"OC[C@H]1OC(c2ccc(Cl)c(Cc3nnc(C4CCCCC4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"542.0";"nM";"6.27";"";"";"UO_0000065";"13.77";"0.29";"3.93";"5.40";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"542.0"
"CHEMBL591950";"";"None";"450.90";"0";"0.75";"60";"OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3nnc(-c4ccnnc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"190.0";"nM";"6.72";"";"";"UO_0000065";"14.91";"0.31";"5.97";"4.74";"0";"CHEMBL1069022";"Inhibition of human recombinant SGLT2 expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157636";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";"";"";"190.0"
"CHEMBL2159104";"";"None";"392.45";"0";"0.61";"11v";"Cc1cccc(Cc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)n[nH]c2C(C)C)c1";"IC50";"'='";"5980.0";"nM";"5.22";"";"";"UO_0000065";"13.31";"0.25";"4.61";"4.08";"0";"CHEMBL2162522";"Inhibition of human SGLT2 expressed in COS7 cells assessed as reduction of [14C]-AMG uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157910";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3307648";"";"";"";"5980.0"
"CHEMBL2159432";"";"None";"403.44";"0";"0.17";"11o";"CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc1ccccc1C#N";"IC50";"'='";"65700.0";"nM";"4.18";"";"";"UO_0000065";"10.37";"0.20";"4.01";"2.75";"0";"CHEMBL2162522";"Inhibition of human SGLT2 expressed in COS7 cells assessed as reduction of [14C]-AMG uptake";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157910";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3307648";"";"";"";"65700.0"
"CHEMBL2397453";"";"None";"410.47";"0";"1.91";"8h";"COc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1cc2cccccc-2c1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"18.93";"0.35";"5.86";"7.82";"0";"CHEMBL2401415";"Inhibition of human SGLT2 expressed in CHO cells assessed as [14C]-methyl-alpha-D-glucopyranoside accumulation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396571";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"CHEMBL3308072";"";"";"";"17.0"
"CHEMBL3703916";"";"None";"406.86";"0";"1.38";"BDBM159524";"OC[C@H]1O[C@@H](c2cc(Cc3ccccc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"4.22";"nM";"8.38";"";"302282";"UO_0000065";"20.58";"0.41";"6.99";"8.43";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"4.22"
"CHEMBL3932029";"";"None";"479.37";"0";"2.05";"BDBM159387";"COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Br)CCC3)cc1";"IC50";"'='";"1.15";"nM";"8.94";"";"302149";"UO_0000065";"18.65";"0.41";"6.89";"9.00";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.15"
"CHEMBL3911924";"";"None";"434.92";"0";"1.94";"BDBM159391";"COc1ccc(Cc2cc([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c3c(c2Cl)CCC3)cc1";"IC50";"'='";"0.681";"nM";"9.17";"";"302153";"UO_0000065";"21.08";"0.42";"7.23";"9.22";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"0.681"
"CHEMBL3703932";"";"None";"449.93";"0";"1.10";"BDBM159540";"CNCc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3c(c2Cl)OCC3)cc1";"IC50";"'='";"122.0";"nM";"6.91";"";"302298";"UO_0000065";"15.37";"0.30";"5.81";"6.21";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"122.0"
"CHEMBL3703826";"";"None";"438.86";"0";"0.92";"BDBM159429";"OC[C@H]1O[C@@H](c2cc(Cc3ccc4c(c3)OCCO4)c(Cl)cc2O)[C@H](O)[C@@H](O)[C@@H]1O";"IC50";"'='";"1.64";"nM";"8.79";"";"302191";"UO_0000065";"20.02";"0.40";"7.87";"6.82";"0";"CHEMBL3705440";"Inhibition Assay: For sodium-dependent glucose transport assay, cells expressing hSGLT2 were seeded into a 96-well culture plate at a density of 5x104 cells/well in RPMI medium 1640 containing 10% fetal bovine serum. The cells were used 1 day after plating. They were incubated in pretreatment buffer (10 mM HEPES, 5 mM Tris, 140 mM choline chloride, 2 mM KCl, 1 mM CaCl2, and 1 mM MgCl2, pH 7.4) at 37 C. for 10 min. They were then incubated in uptake buffer (10 mM HEPES, 5 mM Tris, 140 mM NaCl, 2 mM KCl, 1 mM CaCl2, 1 mM MgCl2, and 1 mM 14C-nonlabeled AMG pH 7.4) containing 14C-labeled AMG (8 uM) and the inventive compound or dimethyl sulfoxide (DMSO) vehicle at 37 C. for 2 h. Cells were washed twice with washing buffer (pretreatment buffer containing 10 mM AMG at room temperature) and then the radioactivity was measured using a liquid scintillation counter. IC50 was determined by nonlinear regression analysis using GraphPad PRISM [Katsuno, K. et al. J. Pharmacol. Exp. Ther. 2007, 320, 323-330].";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639134";"37";"BindingDB Patent Bioactivity Data";"";"2015";"None";"";"";"";"1.64"
"CHEMBL3648652";"";"None";"564.63";"1";"4.05";"BDBM139459";"CCc1ccc([C@@H]2O[C@H](COC(=O)OC(C)c3ccccc3)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc2c(c1)OCCO2";"IC50";"'='";"567.0";"nM";"6.25";"";"273745";"UO_0000065";"11.06";"0.21";"2.20";"5.04";"0";"CHEMBL3705779";"Inhibition Assay: The ability of the substances to inhibit the SGLT-2 activity may be demonstrated in a test set-up in which a CHO-K1 cell line (ATCC No. CCL 6 1) or alternatively an HEK293 cell line (ATCC No. CRL-1573) is stably transfected with an expression vector pZeoSV (Invitrogen, EMBL accession number L36849) which contains the cDNA for the coding sequence of the human sodium glucose co-transporter 2 (Genbank Ace. No. NM003041) (CHO-hSGLT2 or HEK-hSGLT2). These cell lines transport 14C-labelled alpha-methyl-glucopyranoside (14C-AMG, Amersham) into the interior of the cell in sodium-dependent manner.The SGLT-2 assay is carried out as follows: CHO-hSGLT2 cells are cultivated in Ham's F12 Medium (BioWhittaker) with 10% foetal calf serum and 250 ug/mL zeocin (Invitrogen), and HEK293-hSGLT2 cells are cultivated in DMEM medium with 10% foetal calf serum and 250 ug/mL zeocin (Invitrogen). The cells are detached from the culture flasks by washing twice with PBS.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639144";"37";"BindingDB Patent Bioactivity Data";"";"2013";"CHEMBL3307715";"";"";"";"567.0"
"CHEMBL3660003";"";"None";"490.94";"0";"1.12";"BDBM104507";"CCn1c(O)cn(-c2ccc(Cc3cc([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3Cl)cc2)c1=O";"IC50";"'='";"11.4";"nM";"7.94";"";"222997";"UO_0000065";"16.18";"0.32";"6.82";"5.78";"0";"CHEMBL3705104";"In Vitro Assay: The inhibitory activity of the compounds of this invention against the SGLT-1 or SGLT-2 transporters.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639005";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"11.4"
"CHEMBL1091947";"";"None";"406.50";"0";"1.61";"4c";"CCOc1ccc(Cc2ccc(O)c([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1";"IC50";"'='";"17.4";"nM";"7.76";"";"";"UO_0000065";"19.09";"0.38";"6.15";"7.03";"1";"CHEMBL4269250";"Inhibition of human SGLT2 expressed in CHOK1 cells assessed as reduction in Na-dependent [14C]-methyl-alpha-D-glucopyranoside uptake after 1 hr by microbeta counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4265985";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";"";"";"";"17.4"
"CHEMBL1642729";"";"None";"489.94";"1";"1.86";"28";"O[C@@H]1[C@@H](O)[C@H](c2ccc(Cl)c(Cc3ncc(-c4ccco4)s3)c2)O[C@H](Cn2cnnn2)[C@H]1O";"IC50";"'='";"68.9";"nM";"7.16";"";"";"UO_0000065";"14.62";"0.30";"5.30";"5.13";"0";"CHEMBL1646352";"Inhibition of human SGLT2 expressed in CHO cells assessed as inhibition of [14C]alpha-methyl-D-glucopyranoside uptake after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641474";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";"";"68.9"
"CHEMBL397851";"";"None";"344.50";"0";"2.82";"13";"CC(C)(C)C(O)Cn1c(=N)n(CCN2CCCCC2)c2ccccc21";"EC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1787313";"Inhibition of human SGLT2 expressed in CHO-K1 cells assessed as reduction in [14C]-alpha-methylglucopyranoside uptake after 2 hrs by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781960";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307512";"";"";"";"50.0"
