Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties;Action Type;Standard Text Value;Value
CHEMBL499930;;;3354.73;;;1, GLP-1(7-37)-NH2;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C;IC50;'=';1.7;nM;8.77;;;UO_0000065;2.61;;;;0;CHEMBL972348;Displacement of [125I]GLP1 from human GLP1R expressed in CHOK1 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO-K1;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1150266;1;Scientific Literature;J Med Chem;2008;CHEMBL3307512;;;;1.7
CHEMBL499208;;;3435.85;;;6;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCCNC(=O)CC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc2c[nH]cn2)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C;IC50;'=';3.6;nM;8.44;;;UO_0000065;2.46;;;;0;CHEMBL972348;Displacement of [125I]GLP1 from human GLP1R expressed in CHOK1 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO-K1;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1150266;1;Scientific Literature;J Med Chem;2008;CHEMBL3307512;;;;3.6
CHEMBL526684;;;3380.73;;;17;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCCCNC(=O)C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc2c[nH]cn2)[C@H](C)O)[C@H](C)O)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C;EC50;'=';0.14;nM;9.85;;;UO_0000065;;;;;0;CHEMBL972349;Agonist activity at human GLP1R expressed in CHO cells assessed as increase in cAMP level by cAMP-response element/luciferase activation assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1150266;1;Scientific Literature;J Med Chem;2008;CHEMBL3308072;;;;0.14
CHEMBL499370;;;3368.76;;;5;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(N)=O)C(C)C;EC50;'=';0.027;nM;10.57;;;UO_0000065;;;;;0;CHEMBL972349;Agonist activity at human GLP1R expressed in CHO cells assessed as increase in cAMP level by cAMP-response element/luciferase activation assay;F;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1150266;1;Scientific Literature;J Med Chem;2008;CHEMBL3308072;;;;0.027
CHEMBL525405;;;3411.79;;;5L, [Lys(Ac)20,Gln24]GLP-1(7-36)-NH2;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCNC(C)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;EC50;'=';0.1;nM;10.0;;;UO_0000065;;;;;0;CHEMBL991609;Activation of human GLP1R expressed in HEK293 cells assessed as effect on cAMP responsive element promoter driven luciferase expression;F;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1151687;1;Scientific Literature;Bioorg Med Chem;2008;CHEMBL3307715;;;;0.1
CHEMBL503836;;;3298.67;;;GLP-1;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C;EC50;'=';0.003631;nM;;Outside typical range;;UO_0000065;;;;;0;CHEMBL991609;Activation of human GLP1R expressed in HEK293 cells assessed as effect on cAMP responsive element promoter driven luciferase expression;F;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1151687;1;Scientific Literature;Bioorg Med Chem;2008;CHEMBL3307715;;;;11.44
CHEMBL503836;;;3298.67;;;GLP-1;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C(C)C;IC50;'=';2.63;nM;8.58;;;UO_0000065;2.6;;;;0;CHEMBL991608;Displacement of [125I]exendin(9-39) from human GLP1R expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1151687;1;Scientific Literature;Bioorg Med Chem;2008;CHEMBL3307715;;;;8.58
CHEMBL526484;;;3379.83;;;1L, [Lys(Ac)11,Gln15]GLP-1(7-36)-NH2;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCNC(C)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';440.0;nM;6.36;;;UO_0000065;1.88;;;;0;CHEMBL991608;Displacement of [125I]exendin(9-39) from human GLP1R expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1151687;1;Scientific Literature;Bioorg Med Chem;2008;CHEMBL3307715;;;;440.0
CHEMBL507037;;;3324.66;;;3C, c[Lys16,Glu20]GLP-1(7-36)-NH2;CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCC(=O)NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc2cnc[nH]2)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';4.5;nM;8.35;;;UO_0000065;2.51;;;;0;CHEMBL991608;Displacement of [125I]exendin(9-39) from human GLP1R expressed in HEK293 cells;B;BAO_0000219;cell-based format;Homo sapiens;;;HEK293;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL1151687;1;Scientific Literature;Bioorg Med Chem;2008;CHEMBL3307715;;;;4.5
CHEMBL5188299;;;4153.67;;;1;CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)CCCCN=[N+]=[N-])C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C(=O)O)C(=O)O;EC50;'=';0.06;nM;10.22;;;UO_0000065;;;;;0;CHEMBL5149848;Agonist activity at human GLP1R expressed in frozen cells assessed as measuring the cAMP level incubated for 1 hr by by HitHunter chemiluminescence based assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5143749;1;Scientific Literature;ACS Med Chem Lett;2022;;TIME = 1.0 hr;AGONIST;;0.06
CHEMBL5186705;;;3922.42;;;2;CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN=[N+]=[N-])C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C(=O)O)C(=O)O;EC50;'=';0.028;nM;10.55;;;UO_0000065;;;;;0;CHEMBL5149848;Agonist activity at human GLP1R expressed in frozen cells assessed as measuring the cAMP level incubated for 1 hr by by HitHunter chemiluminescence based assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5143749;1;Scientific Literature;ACS Med Chem Lett;2022;;TIME = 1.0 hr;AGONIST;;0.0279999999999999
CHEMBL5197042;;;3939.52;;;2;CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)NC(C)(C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C(=O)O)C(=O)O;EC50;'=';0.02;nM;10.7;;;UO_0000065;;;;;0;CHEMBL5130248;Agonist activity at human GLP1R expressed in frozen cells assessed as increase in cAMP production measured after 1 hr by HitHunter luminescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126614;1;Scientific Literature;ACS Med Chem Lett;2022;;TIME = 1.0 hr;AGONIST;;0.02
CHEMBL5175260;;;3853.35;;;11;CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(N)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)O)C(=O)O;EC50;'=';0.131;nM;9.88;;;UO_0000065;;;;;0;CHEMBL5130248;Agonist activity at human GLP1R expressed in frozen cells assessed as increase in cAMP production measured after 1 hr by HitHunter luminescence assay;F;BAO_0000219;cell-based format;Homo sapiens;;;;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126614;1;Scientific Literature;ACS Med Chem Lett;2022;;TIME = 1.0 hr;AGONIST;;0.131
CHEMBL5174431;;;3251.66;;;7;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';316.23;nM;6.5;;;UO_0000065;2.0;;;;0;CHEMBL5130382;Binding affinity to human GLP-1R expressed in CHO cells coexpressing beta-arrestin-2 incubated for 1 hr by time-resolved fluorescence assay;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 1.0 hr;AGONIST;;6.5
CHEMBL5175378;;;3265.68;;;10;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';79.43;nM;7.1;;;UO_0000065;2.17;;;;0;CHEMBL5130382;Binding affinity to human GLP-1R expressed in CHO cells coexpressing beta-arrestin-2 incubated for 1 hr by time-resolved fluorescence assay;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 1.0 hr;AGONIST;;7.1
CHEMBL5179993;;;3307.72;;;22;CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(N)=O)C(C)C;IC50;'=';63.1;nM;7.2;;;UO_0000065;2.18;;;;0;CHEMBL5130382;Binding affinity to human GLP-1R expressed in CHO cells coexpressing beta-arrestin-2 incubated for 1 hr by time-resolved fluorescence assay;B;BAO_0000219;cell-based format;Homo sapiens;;;CHO;;;;;CHEMBL1784;Glucagon-like peptide 1 receptor;Homo sapiens;SINGLE PROTEIN;CHEMBL5126621;1;Scientific Literature;J Med Chem;2022;;TIME = 1.0 hr;AGONIST;;7.2
